steps	reward	average action Q
366102	0.000000	0.721639
366126	0.000000	1.031906
366148	0.000000	0.601554
366169	0.000000	0.962876
366191	0.000000	0.520369
366213	0.000000	0.314457
366263	1.000000	1.539352
366287	0.000000	0.281200
366340	1.000000	1.135786
366361	0.000000	0.902928
366383	0.000000	0.214402
366405	0.000000	1.084005
366429	0.000000	0.472391
366451	0.000000	0.918322
366473	0.000000	0.596926
366495	0.000000	0.631130
366591	2.000000	0.968190
366612	0.000000	0.548529
366634	0.000000	0.372489
366656	0.000000	0.760557
366757	2.000000	1.916972
366779	0.000000	0.747458
366800	0.000000	0.964683
366851	1.000000	1.297262
366932	2.000000	1.706248
366955	0.000000	0.633840
366976	0.000000	0.582798
367047	1.000000	1.292963
367068	0.000000	0.548066
367170	2.000000	1.393750
367192	0.000000	0.913783
367345	4.000000	1.254740
367366	0.000000	0.407685
367387	0.000000	0.938331
367410	0.000000	1.075132
367431	0.000000	0.672851
367531	2.000000	1.162517
367580	1.000000	1.788331
367601	0.000000	0.847938
367623	0.000000	0.745837
367644	0.000000	0.829278
367742	2.000000	0.975962
367856	2.000000	0.874084
367877	0.000000	0.798694
367899	0.000000	0.653157
367922	0.000000	1.193644
367943	0.000000	1.437989
367964	0.000000	1.022031
367985	0.000000	0.923564
368007	0.000000	0.840853
368122	2.000000	1.029955
368171	1.000000	1.428628
368270	2.000000	1.273554
368291	0.000000	0.632105
368313	0.000000	0.987763
368334	0.000000	1.366181
368355	0.000000	1.117560
368454	2.000000	1.043718
368475	0.000000	0.558839
368496	0.000000	1.328912
368517	0.000000	0.763231
368539	0.000000	0.598200
368560	0.000000	0.985138
368581	0.000000	0.493353
368606	0.000000	1.105500
368627	0.000000	1.217912
368725	2.000000	1.256086
368776	1.000000	1.872452
368797	0.000000	0.730697
368846	1.000000	1.271054
368867	0.000000	1.195647
368888	0.000000	1.133855
368911	0.000000	1.384040
368932	0.000000	0.531451
368981	1.000000	1.627478
369002	0.000000	0.609053
369023	0.000000	1.489453
369045	0.000000	1.171353
369068	0.000000	0.745921
369089	0.000000	1.246803
369111	0.000000	1.168690
369132	0.000000	0.401300
369249	2.000000	0.970516
369272	0.000000	0.247296
369293	0.000000	0.696056
369444	3.000000	1.206040
369466	0.000000	0.554916
369487	0.000000	0.877340
369508	0.000000	0.814596
369530	0.000000	0.505062
369551	0.000000	0.558391
369575	0.000000	0.985577
369645	1.000000	1.228747
369666	0.000000	0.701637
369853	4.000000	1.036042
369874	0.000000	1.135146
369895	0.000000	0.481374
369922	0.000000	0.856362
369944	0.000000	1.079946
369966	0.000000	0.949464
370064	2.000000	1.225779
370085	0.000000	0.606645
370157	1.000000	1.219105
370178	0.000000	1.310524
370276	2.000000	1.245024
370299	0.000000	0.367188
370349	1.000000	1.489792
370398	1.000000	1.482546
370423	0.000000	1.324607
370445	0.000000	0.822007
370543	2.000000	1.345173
370567	0.000000	0.701972
370637	1.000000	1.376835
370659	0.000000	0.836122
370680	0.000000	0.722891
370729	1.000000	1.675349
370750	0.000000	1.413552
370903	3.000000	1.573937
370953	1.000000	1.615502
370974	0.000000	0.748724
370996	0.000000	1.233414
371148	3.000000	1.361268
371169	0.000000	1.551859
371218	1.000000	1.647077
371315	2.000000	1.117625
371338	0.000000	0.608718
371361	0.000000	0.964501
371383	0.000000	0.358155
371481	2.000000	1.405898
371503	0.000000	0.607897
371552	1.000000	1.893207
371655	2.000000	1.503979
371846	4.000000	1.157690
371944	2.000000	1.237120
371970	0.000000	0.828148
372019	1.000000	1.707534
372040	0.000000	0.650255
372065	0.000000	0.598366
372086	0.000000	0.913320
372202	2.000000	1.001693
372224	0.000000	1.155210
372245	0.000000	0.605623
372266	0.000000	0.613216
372289	0.000000	0.555982
372405	2.000000	0.930503
372521	2.000000	0.938874
372542	0.000000	1.351612
372564	0.000000	0.559577
372586	0.000000	0.966944
372684	2.000000	1.490524
372734	1.000000	1.429607
372756	0.000000	0.487888
372778	0.000000	0.710427
372829	1.000000	1.701589
372850	0.000000	1.035017
372953	2.000000	1.421136
372976	0.000000	0.899857
373025	1.000000	1.673892
373109	2.000000	1.331487
373158	1.000000	1.488629
373179	0.000000	0.958545
373230	1.000000	1.595961
373255	0.000000	1.483084
373276	0.000000	1.076291
373297	0.000000	0.633656
373318	0.000000	0.595972
373339	0.000000	0.414050
373360	0.000000	1.028382
373381	0.000000	1.179493
373406	0.000000	0.357960
373486	2.000000	1.341654
373584	2.000000	1.351197
373605	0.000000	0.547040
373654	1.000000	1.579269
373675	0.000000	1.190955
373724	1.000000	1.763186
373748	0.000000	1.115606
373820	1.000000	1.113147
373841	0.000000	1.000426
373890	1.000000	1.701003
373912	0.000000	0.660664
374015	2.000000	1.659548
374115	2.000000	1.659649
374141	0.000000	0.979196
374167	0.000000	1.083416
374217	1.000000	1.564768
374238	0.000000	0.688433
374259	0.000000	1.089555
374308	1.000000	1.660866
374407	2.000000	1.079652
374456	1.000000	1.669842
374605	3.000000	1.703873
374626	0.000000	0.354167
374648	0.000000	0.854472
374669	0.000000	1.439530
374692	0.000000	0.801387
374717	0.000000	0.816318
374738	0.000000	0.739108
374763	0.000000	0.706134
374785	0.000000	0.594496
374807	0.000000	0.421725
374876	1.000000	1.146607
374898	0.000000	0.899990
374998	2.000000	1.257607
375019	0.000000	1.230492
375041	0.000000	0.936581
375062	0.000000	0.733235
375085	0.000000	0.920062
375108	0.000000	1.012324
375129	0.000000	0.910366
375227	2.000000	1.136609
375249	0.000000	0.218460
375270	0.000000	0.585179
375291	0.000000	0.803548
375313	0.000000	0.837317
375334	0.000000	0.914674
375383	1.000000	1.484139
375405	0.000000	0.254257
375457	1.000000	1.755718
375478	0.000000	0.874548
375548	1.000000	0.942341
375572	0.000000	1.668965
375595	0.000000	0.701668
375616	0.000000	0.621781
375638	0.000000	0.509180
375660	0.000000	0.986505
375682	0.000000	0.593799
375703	0.000000	0.238116
375724	0.000000	1.105039
375773	1.000000	1.740692
375797	0.000000	1.068031
375818	0.000000	0.539561
375842	0.000000	0.740286
375963	2.000000	1.187631
375984	0.000000	0.827481
376008	0.000000	1.374561
376060	1.000000	1.745017
376109	1.000000	1.335775
376179	1.000000	1.048266
376230	1.000000	1.666305
376279	1.000000	1.689447
376329	1.000000	1.872019
376398	1.000000	1.238683
376424	0.000000	1.246375
376445	0.000000	0.854527
376494	1.000000	0.982407
376516	0.000000	1.014278
376537	0.000000	0.691112
376559	0.000000	0.823125
376580	0.000000	0.710408
376601	0.000000	0.500177
376624	0.000000	0.933152
376645	0.000000	0.675407
376668	0.000000	0.794637
376692	0.000000	0.811958
376809	2.000000	1.187486
376830	0.000000	1.090093
376851	0.000000	1.149396
376953	2.000000	1.653328
377051	2.000000	1.396657
377072	0.000000	0.453566
377121	1.000000	1.611425
377203	2.000000	1.270599
377224	0.000000	0.868329
377277	1.000000	1.657855
377298	0.000000	0.689661
377368	1.000000	1.188394
377389	0.000000	0.440744
377411	0.000000	0.981145
377433	0.000000	0.866977
377454	0.000000	1.229251
377475	0.000000	1.110560
377497	0.000000	0.931037
377548	1.000000	1.468213
377598	1.000000	1.881751
377647	1.000000	1.525215
377668	0.000000	1.120380
377717	1.000000	1.639590
377815	2.000000	1.463103
377933	2.000000	0.991173
377954	0.000000	0.387687
377977	0.000000	0.746543
377998	0.000000	1.404540
378096	2.000000	1.722482
378118	0.000000	0.763885
378169	1.000000	1.575430
378191	0.000000	1.433623
378212	0.000000	0.579865
378261	1.000000	2.094152
378284	0.000000	0.326524
378306	0.000000	1.196034
378356	1.000000	1.250256
378405	1.000000	1.809981
378557	3.000000	1.623343
378629	1.000000	1.021197
378727	2.000000	0.929023
378748	0.000000	0.948403
378769	0.000000	1.415967
378869	2.000000	1.618378
378894	0.000000	0.908809
378915	0.000000	0.704716
378936	0.000000	1.098472
378961	0.000000	0.557945
378982	0.000000	0.298516
379031	1.000000	1.219198
379053	0.000000	0.762808
379102	1.000000	1.749072
379270	3.000000	1.099983
379295	0.000000	0.631364
379320	0.000000	1.013468
379341	0.000000	0.971041
379362	0.000000	0.814277
379464	2.000000	1.608888
379485	0.000000	0.913212
379507	0.000000	0.391059
379528	0.000000	1.083483
379552	0.000000	0.916599
379574	0.000000	0.513085
379596	0.000000	1.216729
379649	1.000000	1.556770
379671	0.000000	1.229236
379692	0.000000	0.735731
379713	0.000000	0.911656
379735	0.000000	0.143865
379756	0.000000	0.969802
379779	0.000000	1.366892
379849	1.000000	1.188993
379870	0.000000	0.521470
379892	0.000000	0.915301
379913	0.000000	0.409918
379964	1.000000	1.532047
380034	1.000000	1.198009
380055	0.000000	0.677067
380076	0.000000	0.644550
380227	3.000000	1.165995
380249	0.000000	0.610524
380270	0.000000	0.855137
380319	1.000000	1.708736
380368	1.000000	1.766992
380389	0.000000	0.975783
380439	1.000000	1.506236
380489	1.000000	1.610360
380587	2.000000	1.506473
380610	0.000000	1.040131
380631	0.000000	1.484168
380654	0.000000	1.066609
380703	1.000000	1.603936
380754	1.000000	1.762668
380884	3.000000	1.596983
380964	2.000000	1.170483
380985	0.000000	0.950180
381085	2.000000	1.654799
381106	0.000000	0.742941
381236	3.000000	1.206193
381260	0.000000	0.496396
381283	0.000000	1.031625
381304	0.000000	0.629179
381357	1.000000	1.517774
381406	1.000000	1.708531
381455	1.000000	1.477439
381504	1.000000	1.627453
381525	0.000000	0.459021
381625	2.000000	1.649294
381813	4.000000	1.108632
381835	0.000000	1.134482
381935	2.000000	1.677916
381958	0.000000	0.665582
382007	1.000000	1.758529
382029	0.000000	1.160699
382051	0.000000	0.743914
382167	2.000000	1.328020
382189	0.000000	0.862227
382211	0.000000	1.071701
382233	0.000000	0.739626
382256	0.000000	1.220338
382308	1.000000	1.672908
382390	2.000000	1.438296
382412	0.000000	1.107464
382482	1.000000	1.305221
382582	2.000000	1.335353
382631	1.000000	1.810879
382653	0.000000	0.905176
382803	3.000000	1.323988
382854	1.000000	1.336603
382904	1.000000	1.735274
382985	2.000000	1.306728
383054	1.000000	0.918463
383124	1.000000	1.069962
383146	0.000000	0.871839
383167	0.000000	1.116038
383317	4.000000	1.349068
383338	0.000000	0.173646
383459	2.000000	1.116510
383481	0.000000	0.596199
383530	1.000000	1.937339
383629	2.000000	1.183295
383650	0.000000	1.062807
383700	1.000000	1.265601
383749	1.000000	1.441203
383771	0.000000	1.052147
383792	0.000000	0.839073
383845	1.000000	1.502069
383867	0.000000	0.788124
383889	0.000000	0.633261
383959	1.000000	1.174306
383980	0.000000	1.429872
384001	0.000000	0.584420
384022	0.000000	0.858305
384043	0.000000	0.945079
384070	0.000000	0.569884
384092	0.000000	0.216871
384113	0.000000	0.962144
384138	0.000000	0.687441
384191	1.000000	1.665725
384272	2.000000	1.485050
384293	0.000000	0.395703
384477	4.000000	1.187472
384501	0.000000	0.837871
384525	0.000000	0.837868
384551	0.000000	0.517065
384573	0.000000	0.870712
384692	2.000000	1.291607
384713	0.000000	0.574468
384795	2.000000	1.555759
384862	1.000000	0.842481
384963	2.000000	1.460225
384984	0.000000	0.563259
385006	0.000000	0.722073
385106	2.000000	1.425366
385128	0.000000	0.355723
385231	2.000000	1.684947
385252	0.000000	0.685410
385302	1.000000	1.815232
385324	0.000000	0.520948
385346	0.000000	0.586970
385368	0.000000	1.252491
385389	0.000000	1.120640
385411	0.000000	0.797442
385432	0.000000	0.488793
385453	0.000000	0.892493
385524	1.000000	1.032901
385545	0.000000	0.445879
385644	2.000000	1.085406
385667	0.000000	0.799603
385688	0.000000	0.864501
385712	0.000000	0.872984
385761	1.000000	1.717158
385812	1.000000	1.609760
385934	2.000000	1.225724
386031	2.000000	1.017346
386105	1.000000	1.051712
386127	0.000000	0.445351
386149	0.000000	0.666106
386219	1.000000	1.312922
386240	0.000000	0.870352
386265	0.000000	0.167310
386314	1.000000	1.724436
386443	3.000000	1.351573
386542	2.000000	1.684674
386565	0.000000	1.085889
386587	0.000000	0.831964
386636	1.000000	1.508268
386659	0.000000	0.383147
386682	0.000000	1.083380
386782	2.000000	1.702310
386933	3.000000	1.145466
386986	1.000000	1.501426
387035	1.000000	1.635146
387085	1.000000	1.703670
387107	0.000000	0.597373
387129	0.000000	1.088751
387179	1.000000	1.637112
387200	0.000000	1.019372
387348	3.000000	1.203135
387369	0.000000	0.707867
387538	4.000000	1.603883
387560	0.000000	0.944688
387583	0.000000	1.220515
387605	0.000000	0.865413
387626	0.000000	0.939050
387696	1.000000	1.291469
387745	1.000000	1.749523
387794	1.000000	1.855780
387894	2.000000	1.609399
387996	2.000000	1.597274
388045	1.000000	1.699293
388094	1.000000	1.516385
388164	1.000000	1.145905
388186	0.000000	0.470712
388208	0.000000	1.306885
388258	1.000000	1.502568
388356	2.000000	1.185911
388428	1.000000	1.051407
388449	0.000000	0.589280
388498	1.000000	1.524110
388597	2.000000	1.290313
388619	0.000000	0.785475
388689	1.000000	1.245079
388710	0.000000	1.179959
388731	0.000000	1.315510
388752	0.000000	1.526709
388857	2.000000	1.371159
388880	0.000000	1.247927
389063	4.000000	1.004914
389085	0.000000	1.157281
389108	0.000000	0.869846
389131	0.000000	0.659413
389153	0.000000	1.189928
389253	2.000000	1.688551
389302	1.000000	1.981287
389352	1.000000	1.677875
389373	0.000000	0.508518
389394	0.000000	0.696588
389415	0.000000	0.610940
389437	0.000000	0.936677
389599	3.000000	0.934466
389620	0.000000	1.318927
389672	1.000000	1.722546
389693	0.000000	1.027253
389718	0.000000	0.950045
389740	0.000000	0.689104
389838	2.000000	1.380456
389859	0.000000	0.412407
389880	0.000000	0.865114
389933	1.000000	1.654782
389955	0.000000	0.485541
390056	2.000000	1.358157
390077	0.000000	1.150009
390128	1.000000	1.700736
390180	1.000000	1.591317
390230	1.000000	1.510047
390251	0.000000	0.526064
390300	1.000000	1.667297
390353	1.000000	1.301820
390402	1.000000	1.681625
390451	1.000000	1.503511
390501	1.000000	1.461630
390599	2.000000	1.093003
390621	0.000000	0.611359
390642	0.000000	0.554623
390804	3.000000	1.001764
390887	2.000000	1.539627
390908	0.000000	0.538089
390929	0.000000	0.507777
390950	0.000000	1.085963
390971	0.000000	0.625198
391042	1.000000	1.299935
391065	0.000000	0.822817
391230	3.000000	1.015264
391329	2.000000	1.409880
391430	2.000000	1.607618
391528	2.000000	1.141577
391549	0.000000	0.596609
391570	0.000000	0.964160
391593	0.000000	0.513129
391615	0.000000	0.955687
391664	1.000000	1.616933
391685	0.000000	0.642241
391706	0.000000	0.556677
391727	0.000000	0.441310
391845	2.000000	0.946083
391866	0.000000	0.201020
391917	1.000000	1.873594
391940	0.000000	0.889109
392038	2.000000	1.072257
392063	0.000000	0.659101
392088	0.000000	0.851070
392271	4.000000	1.003782
392419	3.000000	1.372761
392468	1.000000	1.781276
392489	0.000000	1.047948
392510	0.000000	0.245860
392533	0.000000	0.780008
392681	3.000000	1.457094
392731	1.000000	1.620185
392753	0.000000	1.116983
392902	4.000000	1.301038
393003	2.000000	1.443560
393024	0.000000	0.824344
393045	0.000000	0.852429
393099	1.000000	1.846308
393148	1.000000	1.758713
393170	0.000000	0.789633
393284	3.000000	1.438430
393305	0.000000	0.517068
393327	0.000000	1.161119
393348	0.000000	1.020369
393369	0.000000	0.307882
393428	1.000000	1.833841
393478	1.000000	1.298736
393502	0.000000	1.415499
393523	0.000000	0.965913
393623	2.000000	1.306431
393645	0.000000	1.181648
393666	0.000000	0.627173
393688	0.000000	1.119805
393739	1.000000	1.829176
393839	2.000000	1.456597
393860	0.000000	0.895089
393881	0.000000	0.627498
393998	2.000000	1.156609
394101	2.000000	1.459476
394150	1.000000	1.757511
394201	1.000000	1.586529
394250	1.000000	1.881422
394271	0.000000	0.484959
394422	3.000000	1.494696
394521	2.000000	1.098602
394574	1.000000	1.727723
394596	0.000000	1.073728
394618	0.000000	1.021687
394668	1.000000	1.818802
394689	0.000000	1.099141
394738	1.000000	1.552461
394789	1.000000	1.811313
394939	4.000000	1.300159
395009	1.000000	1.284730
395030	0.000000	0.927782
395182	3.000000	1.523930
395333	4.000000	1.465138
395354	0.000000	0.434387
395375	0.000000	0.847173
395397	0.000000	1.308456
395418	0.000000	0.698530
395440	0.000000	0.748250
395571	3.000000	1.547332
395594	0.000000	0.995942
395615	0.000000	1.012870
395666	1.000000	1.341769
395687	0.000000	0.470920
395711	0.000000	0.809734
395858	3.000000	1.005028
395911	1.000000	1.893089
395932	0.000000	0.542809
395953	0.000000	0.115588
395975	0.000000	1.186806
396024	1.000000	1.343192
396212	4.000000	1.174276
396234	0.000000	1.090521
396286	1.000000	1.529404
396308	0.000000	0.709898
396357	1.000000	1.639716
396406	1.000000	1.751004
396427	0.000000	1.408882
396548	2.000000	1.095655
396569	0.000000	0.357276
396618	1.000000	1.730051
396642	0.000000	0.514863
396793	4.000000	1.276585
396977	4.000000	1.168012
397027	1.000000	1.766392
397050	0.000000	0.974853
397073	0.000000	0.682828
397094	0.000000	0.708869
397165	1.000000	1.177503
397214	1.000000	1.601404
397240	0.000000	0.550341
397263	0.000000	0.626999
397285	0.000000	1.071968
397306	0.000000	0.570054
397328	0.000000	0.608703
397351	0.000000	1.009534
397374	0.000000	1.103289
397395	0.000000	0.686667
397544	4.000000	1.259203
397568	0.000000	0.761523
397590	0.000000	1.107083
397689	2.000000	1.062468
397738	1.000000	1.703544
397925	4.000000	1.212243
397949	0.000000	1.088695
398131	4.000000	0.907941
398153	0.000000	0.673458
398202	1.000000	1.866665
398228	0.000000	1.034361
398249	0.000000	0.685817
398270	0.000000	0.918950
398354	2.000000	1.271225
398375	0.000000	0.346585
398546	4.000000	1.284196
398567	0.000000	0.715487
398593	0.000000	0.441118
398615	0.000000	1.184838
398664	1.000000	1.695228
398762	2.000000	1.111648
398783	0.000000	0.776033
398853	1.000000	1.462952
398874	0.000000	0.919457
398923	1.000000	1.483926
398944	0.000000	0.553563
398967	0.000000	1.054044
398988	0.000000	1.030620
399042	1.000000	1.717966
399064	0.000000	1.105282
399085	0.000000	0.813790
399108	0.000000	0.624815
399206	2.000000	1.374464
399255	1.000000	2.010276
399437	4.000000	1.039558
399458	0.000000	0.649871
399482	0.000000	0.731030
399531	1.000000	1.620594
399552	0.000000	1.036551
399622	1.000000	1.099229
399645	0.000000	0.945899
399666	0.000000	0.846395
399687	0.000000	0.997854
399709	0.000000	0.858656
399808	2.000000	1.045096
399859	1.000000	1.916700
399884	0.000000	1.382152
399906	0.000000	1.062623
400056	3.000000	1.605333
400078	0.000000	0.263199
400101	0.000000	0.471260
400123	0.000000	0.890946
400145	0.000000	0.732095
400170	0.000000	0.898874
400219	1.000000	1.935995
400369	4.000000	1.063962
400418	1.000000	1.682060
400467	1.000000	1.894781
400491	0.000000	0.728009
400541	1.000000	1.678275
400592	1.000000	1.546975
400614	0.000000	0.873692
400694	2.000000	1.446063
400824	3.000000	1.631630
400845	0.000000	1.098160
400896	1.000000	1.638299
400946	1.000000	1.557912
400995	1.000000	1.441970
401016	0.000000	0.613310
401037	0.000000	0.793647
401059	0.000000	0.662715
401108	1.000000	1.608719
401158	1.000000	1.376956
401228	1.000000	1.313355
401249	0.000000	0.337972
401302	1.000000	1.822981
401372	1.000000	1.179584
401393	0.000000	1.054982
401491	2.000000	1.099936
401512	0.000000	0.542201
401535	0.000000	0.938390
401585	1.000000	1.743517
401736	3.000000	1.323200
401785	1.000000	1.892453
401837	1.000000	2.038051
401858	0.000000	0.352345
402006	3.000000	1.619171
402106	2.000000	1.706642
402268	3.000000	1.132725
402292	0.000000	1.019951
402397	2.000000	1.366664
402418	0.000000	0.670838
402440	0.000000	1.056892
402490	1.000000	1.645920
402590	2.000000	1.206423
402689	2.000000	1.185467
402740	1.000000	1.462161
402901	3.000000	1.028603
402922	0.000000	0.339104
402943	0.000000	1.128422
402993	1.000000	1.697980
403042	1.000000	1.318162
403141	2.000000	1.083307
403222	2.000000	1.328946
403321	2.000000	1.292540
403343	0.000000	0.892349
403365	0.000000	0.954222
403464	2.000000	1.551885
403514	1.000000	1.494369
403537	0.000000	0.916040
403559	0.000000	0.648555
403608	1.000000	1.867034
403709	2.000000	1.692577
403731	0.000000	0.824603
403753	0.000000	1.409325
403920	3.000000	1.193881
404003	2.000000	1.437852
404052	1.000000	1.669491
404170	2.000000	1.007793
404244	1.000000	1.060268
404265	0.000000	1.036427
404288	0.000000	0.672582
404339	1.000000	1.695860
404388	1.000000	1.230269
404438	1.000000	1.516809
404518	2.000000	1.445968
404569	1.000000	1.682533
404699	3.000000	1.709624
404721	0.000000	0.639087
404802	2.000000	1.446973
404853	1.000000	1.757886
404874	0.000000	0.763129
404954	2.000000	1.549526
405099	3.000000	0.989923
405148	1.000000	1.473797
405298	3.000000	1.504076
405447	4.000000	1.228462
405496	1.000000	1.530867
405546	1.000000	1.272969
405567	0.000000	0.976843
405588	0.000000	0.433428
405638	1.000000	1.723192
405807	4.000000	1.274788
405829	0.000000	1.151600
405878	1.000000	1.642981
405927	1.000000	1.612419
406023	2.000000	1.101974
406072	1.000000	1.687356
406174	2.000000	1.718413
406196	0.000000	0.528614
406248	1.000000	1.700561
406297	1.000000	1.775841
406347	1.000000	1.790642
406528	4.000000	1.047426
406577	1.000000	1.797457
406598	0.000000	0.998176
406624	0.000000	0.510079
406673	1.000000	1.926886
406771	2.000000	1.050607
406921	3.000000	1.618577
407103	4.000000	1.140531
407152	1.000000	1.483490
407250	2.000000	1.326709
407275	0.000000	0.290259
407325	1.000000	1.514607
407392	1.000000	0.884774
407414	0.000000	0.360450
407464	1.000000	1.678534
407515	1.000000	1.642739
407566	1.000000	1.728674
407615	1.000000	1.816591
407745	3.000000	1.740536
407845	2.000000	1.117078
407945	2.000000	1.117862
408025	2.000000	1.481311
408046	0.000000	0.880361
408095	1.000000	1.848442
408146	1.000000	1.757113
408170	0.000000	1.279354
408191	0.000000	0.644402
408240	1.000000	1.605454
408293	1.000000	1.680710
408315	0.000000	0.964683
408336	0.000000	0.583327
408358	0.000000	0.805320
408407	1.000000	1.464208
408459	1.000000	1.390288
408481	0.000000	0.462746
408667	4.000000	1.183758
408716	1.000000	1.556856
408739	0.000000	0.474025
408760	0.000000	0.570858
408785	0.000000	0.773773
408806	0.000000	0.422812
408902	2.000000	1.059294
408982	2.000000	1.516479
409031	1.000000	1.763851
409113	2.000000	1.601235
409138	0.000000	0.628306
409159	0.000000	0.498928
409208	1.000000	1.472634
409229	0.000000	0.912230
409329	2.000000	1.740850
409350	0.000000	0.674520
409371	0.000000	0.487601
409392	0.000000	0.844989
409442	1.000000	1.801792
409466	0.000000	0.847271
409518	1.000000	1.846218
409598	2.000000	1.686220
409619	0.000000	0.771752
409640	0.000000	0.456020
409661	0.000000	0.443182
409683	0.000000	1.165822
409833	4.000000	1.383217
409855	0.000000	0.912928
409935	2.000000	1.749279
409956	0.000000	0.796749
409978	0.000000	0.333389
410032	1.000000	1.646404
410163	3.000000	1.306902
410184	0.000000	0.948453
410254	1.000000	1.547174
410325	1.000000	1.438352
410375	1.000000	1.379423
410475	2.000000	1.750734
410496	0.000000	0.833212
410576	2.000000	1.250822
410597	0.000000	0.888573
410646	1.000000	1.273156
410695	1.000000	1.604561
410717	0.000000	0.761917
410766	1.000000	1.758418
410867	2.000000	1.673686
410916	1.000000	1.706620
410937	0.000000	1.024427
410987	1.000000	1.529942
411009	0.000000	1.435861
411031	0.000000	0.339683
411055	0.000000	0.903227
411239	4.000000	1.002731
411261	0.000000	0.596973
411282	0.000000	1.153462
411331	1.000000	1.670962
411400	1.000000	0.898975
411516	2.000000	1.106223
411537	0.000000	0.845197
411604	1.000000	1.115575
411685	2.000000	1.528918
411738	1.000000	1.511287
411860	2.000000	1.159658
411940	2.000000	1.423988
411962	0.000000	0.858321
411983	0.000000	0.706491
412116	3.000000	1.418113
412215	2.000000	1.827963
412316	2.000000	1.607287
412365	1.000000	1.906053
412435	1.000000	1.143403
412504	1.000000	0.808190
412525	0.000000	0.592741
412546	0.000000	1.200360
412567	0.000000	1.209360
412588	0.000000	1.108956
412609	0.000000	0.649179
412630	0.000000	0.149344
412652	0.000000	1.197457
412704	1.000000	1.373737
412727	0.000000	0.437639
412750	0.000000	1.236102
412846	2.000000	1.004665
413012	3.000000	1.090240
413178	3.000000	0.899865
413199	0.000000	0.717023
413220	0.000000	0.108469
413245	0.000000	1.363642
413295	1.000000	1.664574
413316	0.000000	0.634996
413337	0.000000	1.179720
413484	3.000000	1.396513
413507	0.000000	0.464453
413528	0.000000	1.690498
413551	0.000000	0.552441
413573	0.000000	0.520498
413704	3.000000	1.250317
413772	1.000000	1.037281
413842	1.000000	1.258084
413942	2.000000	1.537700
414040	2.000000	1.398779
414062	0.000000	0.644884
414090	0.000000	1.514657
414280	4.000000	1.149994
414301	0.000000	0.525920
414352	1.000000	1.817133
414403	1.000000	1.572569
414424	0.000000	0.482592
414446	0.000000	0.827837
414499	1.000000	1.708321
414582	2.000000	1.520945
414603	0.000000	0.523366
414652	1.000000	1.852534
414674	0.000000	0.199384
414723	1.000000	1.848594
414744	0.000000	1.116991
414765	0.000000	0.338742
414787	0.000000	1.546022
414808	0.000000	0.737589
414857	1.000000	2.275228
414879	0.000000	0.292915
414949	1.000000	1.075960
415022	1.000000	0.824166
415045	0.000000	0.068194
415066	0.000000	0.351736
415164	2.000000	1.752393
415185	0.000000	0.630599
415283	2.000000	1.568953
415308	0.000000	1.033801
415390	2.000000	1.846853
415471	2.000000	1.286771
415492	0.000000	1.137577
415514	0.000000	0.540627
415661	3.000000	1.494897
415711	1.000000	1.663337
415733	0.000000	0.027329
415756	0.000000	0.682257
415805	1.000000	1.804541
415854	1.000000	1.345072
415876	0.000000	0.759960
416043	4.000000	1.458294
416111	1.000000	0.810849
416132	0.000000	1.066286
416153	0.000000	0.949667
416176	0.000000	0.821035
416197	0.000000	1.050120
416301	2.000000	1.464404
416325	0.000000	1.028243
416346	0.000000	1.218365
416396	1.000000	1.591417
416445	1.000000	1.621386
416468	0.000000	0.314827
416517	1.000000	1.609080
416538	0.000000	1.232337
416563	0.000000	1.230338
416613	1.000000	1.893919
416743	3.000000	1.636011
416764	0.000000	0.883462
416817	1.000000	1.750191
416868	1.000000	1.575253
416890	0.000000	0.681258
416911	0.000000	0.288713
416980	1.000000	1.294590
417029	1.000000	1.599075
417050	0.000000	0.935048
417100	1.000000	1.696685
417126	0.000000	0.666079
417149	0.000000	0.753912
417203	1.000000	1.812576
417224	0.000000	1.070225
417245	0.000000	1.340546
417294	1.000000	1.523391
417343	1.000000	1.238083
417364	0.000000	0.556408
417414	1.000000	1.514220
417494	2.000000	1.457322
417543	1.000000	1.611718
417565	0.000000	0.316154
417614	1.000000	1.645559
417663	1.000000	1.836822
417767	2.000000	1.368764
417788	0.000000	0.649516
417972	4.000000	1.102424
418042	1.000000	1.148629
418092	1.000000	1.886303
418113	0.000000	0.524552
418134	0.000000	1.063258
418214	2.000000	1.394959
418239	0.000000	0.347568
418288	1.000000	1.643038
418309	0.000000	0.491928
418330	0.000000	1.309934
418354	0.000000	0.901723
418403	1.000000	1.658201
418427	0.000000	1.000080
418478	1.000000	1.726121
418577	2.000000	1.371847
418675	2.000000	1.113186
418779	2.000000	1.655227
418859	2.000000	1.430193
418908	1.000000	1.782903
418976	1.000000	1.029011
419105	3.000000	0.895139
419154	1.000000	1.692344
419206	1.000000	1.758916
419260	1.000000	1.657705
419282	0.000000	0.176337
419331	1.000000	1.429142
419401	1.000000	1.237431
419522	2.000000	1.143261
419543	0.000000	0.108844
419564	0.000000	0.851105
419614	1.000000	1.595944
419638	0.000000	0.809670
419659	0.000000	0.890228
419681	0.000000	0.454838
419731	1.000000	1.839679
419753	0.000000	1.156779
419777	0.000000	0.908441
419858	2.000000	1.377242
420007	3.000000	1.423561
420106	2.000000	1.331434
420274	3.000000	1.106193
420325	1.000000	1.994370
